keyword,title,listing_url,item_number,sku,price,currency,min_order_quantity,max_order_quantity,description,seller_name,seller_profile_url,seller_rating,seller_total_reviews,seller_business_name,seller_country,seller_address,seller_email,scraped_at,last_updated
certified,ISO/CECertifiedSingle Girder Overhead Bridge Crane for Factory Workshop,https://hznante.en.made-in-china.com/product/bFeAXwfYSDcO/China-ISO-CE-Certified-Single-Girder-Overhead-Bridge-Crane-for-Factory-Workshop.html?ads_tp=&ads_id=CyRtPxndJDlf,,LDX,2000.0,USD,1.0,,"CE certifiedvalid since 2023-04-17(contact issuer for current status)ISO/CECertifiedSingle Girder Overhead Bridge Crane for Factory WorkshopUS$ 2000-200000/ Set1 Set(MOQ)Shaoxing Nante Crane Equipment Co., Ltd.Shaoxing Nante Crane Equipment Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaManufacturer/Factory & Trading CompanyISO9001:2015, ISO14001, ISO45001:2018Enjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Delivery""Fast Delivery","Shaoxing Nante Crane Equipment Co., Ltd.",https://hznante.en.made-in-china.com?ads_tp=&ads_id=CyRtPxndJDlf,5.0,5.0,Factory & Trading Company,"Zhejiang, China","Room308, Talent Building 6#, Shiqiao Street",,2025-08-15T12:56:03.524087,
certified,TUVCertifiedKids Indoor Playground Amusement Park Equipment with LED Slides Customized by Cheer Amusement,https://cheer-amusement.en.made-in-china.com/product/ZwltbnOPALaq/China-TUV-Certified-Kids-Indoor-Playground-Amusement-Park-Equipment-with-LED-Slides-Customized-by-Cheer-Amusement.html?ads_tp=ppc&ads_id=sxAEVOjUsQWn,,Customized,150.0,USD,50.0,,"GS certifiedvalid since 2020-07-30(contact issuer for current status)TUVCertifiedKids Indoor Playground Amusement Park Equipment with LED Slides Customized by Cheer AmusementUS$ 150-300/ Piece50 Pieces(MOQ)Nanjing Pegasus Recreation Equipment Co., Ltd.Nanjing Pegasus Recreation Equipment Co., Ltd.Diamond MemberAudited SupplierSecured TradingJiangsu, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image","Nanjing Pegasus Recreation Equipment Co., Ltd.",https://cheer-amusement.en.made-in-china.com?ads_tp=ppc&ads_id=sxAEVOjUsQWn,,,Focus Technology,"Jiangsu, China","17 Lantian Rd, Nanjing Airport Economy Development Zone, Nanjing",,2025-08-15T12:56:08.610249,
certified,Factory Price CECertifiedPortable Commercial Industrial Warehouse Garage Basement Air Dehumidifier,https://selwet.en.made-in-china.com/product/pJGYkIVHsDWq/China-Factory-Price-CE-Certified-Portable-Commercial-Industrial-Warehouse-Garage-Basement-Air-Dehumidifier.html?ads_tp=&ads_id=LjiTISAMblHD,8479892000,SCF-7L,495.0,USD,1.0,,"Factory Price CECertifiedPortable Commercial Industrial Warehouse Garage Basement Air DehumidifierUS$ 495-560/ Piece1 Piece(MOQ)Hangzhou Shier Electrical Equipment Co., Ltd.Hangzhou Shier Electrical Equipment Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Dispatch""Fast Dispatch","Hangzhou Shier Electrical Equipment Co., Ltd.",https://selwet.en.made-in-china.com?ads_tp=&ads_id=LjiTISAMblHD,5.0,5.0,Hangzhou Shier Electrical Equipment Co.,"Hangzhou, China","Zhabei Village, Hezhuang Street, Qiantang District",,2025-08-15T12:56:17.093274,
certified,ISO9001CertifiedProfessional Grade Drum Dryer Adjustable Speed Cylinder Length Long Dryer,https://denong-dryer.en.made-in-china.com/product/mnvYSEUVvCRH/China-ISO9001-Certified-Professional-Grade-Drum-Dryer-Adjustable-Speed-Cylinder-Length-Long-Dryer.html,8419399090,Long,,USD,1.0,,"ISO9001CertifiedProfessional Grade Drum Dryer Adjustable Speed Cylinder Length Long Dryer1 Piece(MOQ)Henan Denong Machinery Equipment Co., Ltd.Henan Denong Machinery Equipment Co., Ltd.Diamond MemberAudited SupplierHenan, ChinaManufacturer/Factory & Trading CompanyView larger video & image","Henan Denong Machinery Equipment Co., Ltd.",https://denong-dryer.en.made-in-china.com,,,Industrial,"Henan, China","No. 6, Mount Huangshan Road, Zijing Road Street",,2025-08-15T12:56:21.255662,
certified,Advanced CECertifiedMagnetic Starter Le1-D18 with IP65 Enclosure,https://gangkong.en.made-in-china.com/product/ETCRticdOmYX/China-Advanced-CE-Certified-Magnetic-Starter-Le1-D18-with-IP65-Enclosure.html,8411991090,SKE1-D,1.5,USD,1.0,,"Advanced CECertifiedMagnetic Starter Le1-D18 with IP65 EnclosureUS$ 1.5/ Piece1 Piece(MOQ)Zhejiang Gangkong Electric Co., LtdZhejiang Gangkong Electric Co., LtdDiamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""On-time Delivery""On-time Delivery","Zhejiang Gangkong Electric Co., Ltd",https://gangkong.en.made-in-china.com,5.0,5.0,Zhejiang Gangkong Electric Co.,"Zhejiang, China","Wenzhou, Zhejiang, China",,2025-08-15T12:56:27.608170,
certified,Pekins USA EPACertifiedSilent Diesel Generator 10kVA 20kVA 30kVA 50kVA,https://newtecpower.en.made-in-china.com/product/pajrkSoyrYhN/China-Pekins-USA-EPA-Certified-Silent-Diesel-Generator-10kVA-20kVA-30kVA-50kVA.html,,NPP20GF,5000.0,USD,1.0,,"Pekins USA EPACertifiedSilent Diesel Generator 10kVA 20kVA 30kVA 50kVAUS$ 5000-5400/ Piece1 Piece(MOQ)Taizhou Newtec Power Equipment Co., Ltd.Taizhou Newtec Power Equipment Co., Ltd.Diamond MemberAudited SupplierSecured TradingJiangsu, ChinaTrading CompanyISO9001:2015Enjoy trading protection from Made-in-China.comView larger video & image","Taizhou Newtec Power Equipment Co., Ltd.",https://newtecpower.en.made-in-china.com,,,Taizhou Newtec Power Equipment Co.,"Jiangsu, China","No.2-A,Standard Plant West Meilan Road, Hailing District",,2025-08-15T12:56:31.633302,
certified,2025 Tpd Registered Savagevape Nicotine Salt E-Liquid CE/RoHS/ReachCertifiedVape Juice OEM ODM 10ml E-Liquid for Vape Vaper EU Warehouse,https://savagevape.en.made-in-china.com/product/pAZYKRhrXWcS/China-2025-Tpd-Registered-Savagevape-Nicotine-Salt-E-Liquid-CE-RoHS-Reach-Certified-Vape-Juice-OEM-ODM-10ml-E-Liquid-for-Vape-Vaper-EU-Warehouse.html,,SAVAGE,1.38,USD,100.0,,"2025 Tpd Registered Savagevape Nicotine Salt E-Liquid CE/RoHS/ReachCertifiedVape Juice OEM ODM 10ml E-Liquid for Vape Vaper EU WarehouseUS$ 1.38-1.56/ Piece100 Pieces(MOQ)Shenzhen Savagevape Technology Co., Ltd.Shenzhen Savagevape Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaTrading CompanyView larger video & image5(5.0)""Good Service""Good Service","Shenzhen Savagevape Technology Co., Ltd.",https://savagevape.en.made-in-china.com,5.0,5.0,"Post a Sourcing Request Now 











Product Group","Guangdong, China","Shenzhen, Guangdong, China",,2025-08-15T12:56:35.971810,
certified,CupcCertifiedLead Free Brass Single Pull Down Rose Gold/Black Kitchen Tap Faucet with Etched Brass Handle,https://koalafaucet.en.made-in-china.com/product/vOGfsRCoMbtw/China-Cupc-Certified-Lead-Free-Brass-Single-Pull-Down-Rose-Gold-Black-Kitchen-Tap-Faucet-with-Etched-Brass-Handle.html,8481809000,KK-1038,30.0,USD,50.0,,"UPC certifiedvalid since 2024-01-01(contact issuer for current status)Lead Free certifiedLead Free certifiedvalid since 2024-01-01(contact issuer for current status)Watersense certifiedWatersense certifiedvalid since 2024-03-01(contact issuer for current status)NSF certifiedNSF certifiedvalid since 2024-01-01(contact issuer for current status)CupcCertifiedLead Free Brass Single Pull Down Rose Gold/Black Kitchen Tap Faucet with Etched Brass HandleUS$ 30-34.5/ Piece50 Pieces(MOQ)Shenzhen Koala Kitchen & Bath Co., Ltd.Shenzhen Koala Kitchen & Bath Co., Ltd.Diamond MemberAudited SupplierSecured TradingGuangdong, ChinaTrading CompanyEnjoy trading protection from Made-in-China.comView larger video & image","Shenzhen Koala Kitchen & Bath Co., Ltd.",https://koalafaucet.en.made-in-china.com,,,Trading Company,"Guangdong, China","Floor 808, Block B1, Famous Industrial Product Purchasing Center",,2025-08-15T12:56:40.500515,
certified,Wholesale 3 Wheeler E-Bike Agricultural Electric Vehicle Manufacturers Electric Tricycle Cargo Use EECCertifiedThree-Wheeled Electric Cargo Tricycle,https://eyouth.en.made-in-china.com/product/nGzrpuSAFxYs/China-Wholesale-3-Wheeler-E-Bike-Agricultural-Electric-Vehicle-Manufacturers-Electric-Tricycle-Cargo-Use-EEC-Certified-Three-Wheeled-Electric-Cargo-Tricycle.html,8711600090,SL2111,408.0,USD,20.0,,"Wholesale 3 Wheeler E-Bike Agricultural Electric Vehicle Manufacturers Electric Tricycle Cargo Use EECCertifiedThree-Wheeled Electric Cargo TricycleUS$ 408-588/ Piece20 Pieces(MOQ)Silk Link LtdSilk Link LtdDiamond MemberZhejiang, ChinaView larger video & image",Silk Link Ltd,https://eyouth.en.made-in-china.com,,,"Post Sourcing Request
















                                    Silk Link Ltd","Zhejiang, China","Beiguan Industrial Park, Feng County, Xuzhou",,2025-08-15T12:56:44.545901,
certified,1.5 Inch Pool and SPA Light ETLCertifiedZero Water Infiltration Guaranteed Alternative to Pentair J&J Jandy Hayward OEM Acceptable Underwater Light,https://jsevoke.en.made-in-china.com/product/nmwpURJcIyYH/China-1-5-Inch-Pool-and-SPA-Light-ETL-Certified-Zero-Water-Infiltration-Guaranteed-Alternative-to-Pentair-J-J-Jandy-Hayward-OEM-Acceptable-Underwater-Light.html,9405499000,M1003,40.0,USD,54.0,,"1.5 Inch Pool and SPA Light ETLCertifiedZero Water Infiltration Guaranteed Alternative to Pentair J&J Jandy Hayward OEM Acceptable Underwater LightUS$ 40-80/ Piece54 Pieces(MOQ)EVOKE INDUSTRIES CO., LTD.EVOKE INDUSTRIES CO., LTD.Diamond MemberAudited SupplierJiangsu, ChinaView larger video & image5(5.0)""On-time Delivery""On-time Delivery","EVOKE INDUSTRIES CO., LTD.",https://jsevoke.en.made-in-china.com,5.0,5.0,Evoke Industries Co.,"Jiangsu, China","Building C4. Chenguang 1865 Industrial Park, No. 1 Zhengxue Rd, Qinhuai",,2025-08-15T12:56:49.536008,
certified,HalalCertifiedCustomized Factory Price Top Grade Rich Flavor HalalCertifiedBest Seller Packed Frozen Whole Duck Without Neck,https://ywjiuhuang.en.made-in-china.com/product/uQWUASyvHFrJ/China-Halal-Certified-Customized-Factory-Price-Top-Grade-Rich-Flavor-Halal-Certified-Best-Seller-Packed-Frozen-Whole-Duck-Without-Neck.html,0207420000,JHD-0251,1250.0,USD,,,"HalalCertifiedCustomized Factory Price Top Grade Rich Flavor HalalCertifiedBest Seller Packed Frozen Whole Duck Without NeckUS$ 1250-1600/ Ton10 Tons(MOQ)Yiwu Jiuhuang Import and Export Co., Ltd.Yiwu Jiuhuang Import and Export Co., Ltd.Diamond MemberAudited SupplierZhejiang, ChinaView larger video & image","Yiwu Jiuhuang Import and Export Co., Ltd.",https://ywjiuhuang.en.made-in-china.com,,,Yiwu Jiuhuang Import & Export Co.,"Zhejiang, China","Room 2619, Building 4, Zhongfu Plaza",,2025-08-15T12:56:53.729742,
certified,CECertified50kw@1500V Power Converter Module for EV Charger,https://angelitepower.en.made-in-china.com/product/XESRJPkDshUu/China-CE-Certified-50kw-1500V-Power-Converter-Module-for-EV-Charger.html,8504409999,Mxr150050b,1300.0,USD,5.0,,"CECertified50kw@1500V Power Converter Module for EV ChargerUS$ 1300-1350/ Piece5 Pieces(MOQ)Hebei Angelite Technology Co., Ltd.Hebei Angelite Technology Co., Ltd.Diamond MemberAudited SupplierSecured TradingHebei, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Delivery""Fast Delivery","Hebei Angelite Technology Co., Ltd.",https://angelitepower.en.made-in-china.com,5.0,5.0,Electric,"Hebei, China","102, Unit 3, Building 10",,2025-08-15T12:57:00.657867,
certified,"CECertifiedForklift Attachments Safety Cage Aerial Work Platform, Durable Heavy - Duty, High Cost - Effective, Direct From Chinese Manufacturer",https://hzdarong.en.made-in-china.com/product/tfgrUouPTQYC/China-CE-Certified-Forklift-Attachments-Safety-Cage-Aerial-Work-Platform-Durable-Heavy-Duty-High-Cost-Effective-Direct-From-Chinese-Manufacturer.html,,WP10,140.0,USD,10.0,,"CE certifiedvalid since 2023-11-29(contact issuer for current status)CECertifiedForklift Attachments Safety Cage Aerial Work Platform, Durable Heavy - Duty, High Cost - Effective, Direct From Chinese ManufacturerUS$ 140-150/ pieces10 pieces(MOQ)Hangzhou Darong Agricultural Machinery Co., Ltd.Hangzhou Darong Agricultural Machinery Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaManufacturer/Factory & Trading CompanyISO9001:2015Enjoy trading protection from Made-in-China.comView larger video & image","Hangzhou Darong Agricultural Machinery Co., Ltd.",https://hzdarong.en.made-in-china.com,,,Our company,in China,"No. 6 Yunhua Road, Fengdu Industrial District, Pingyao Town",,2025-08-15T12:57:08.206946,
certified,CTICertifiedGood Price Water Cooling Tower for Industrial Refrigeration,https://cht-teck.en.made-in-china.com/product/kxarNuCAahRb/China-CTI-Certified-Good-Price-Water-Cooling-Tower-for-Industrial-Refrigeration.html,8419500090,cooling,2000.0,USD,1.0,,"CTICertifiedGood Price Water Cooling Tower for Industrial RefrigerationUS$ 2000-5000/ Set1 Set(MOQ)CHT TECK CO., LTD.CHT TECK CO., LTD.Diamond MemberAudited SupplierSecured TradingShandong, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","CHT TECK CO., LTD.",https://cht-teck.en.made-in-china.com,,,CHT TECK Co.,"Shandong, China","High Teck Industrial Zoon, Weifang, Shandong",,2025-08-15T12:57:12.302318,
certified,TUVCertified11kw Type 2 EV Charging Cable,https://bfevse.en.made-in-china.com/product/YfERWVsOHbkt/China-TUV-Certified-11kw-Type-2-EV-Charging-Cable.html,,BFT2-3AC16A,45.0,USD,200.0,,"TUVCertified11kw Type 2 EV Charging CableUS$ 45-49/ Piece200 Pieces(MOQ)Ningbo Bifang New Energy Technology Co., LtdNingbo Bifang New Energy Technology Co., LtdDiamond MemberAudited SupplierZhejiang, ChinaManufacturer/Factory & Trading CompanyView larger video & image","Ningbo Bifang New Energy Technology Co., Ltd",https://bfevse.en.made-in-china.com,,,,"Zhejiang, China","405, Building 7, No. 789 Xiaying North Road",,2025-08-15T12:57:16.970692,
certified,ISO 9001CertifiedBtm Series Thrust Angular Contact Ball Bearing,https://zwlxjbearings.en.made-in-china.com/product/fGQrtFXHumRM/China-ISO-9001-Certified-Btm-Series-Thrust-Angular-Contact-Ball-Bearing.html,,BTM120,15.0,USD,1.0,,"ISO 9001CertifiedBtm Series Thrust Angular Contact Ball BearingUS$ 15-165/ Set1 Set(MOQ)Wafangdian Jinbei Bearing Manufacturing Co.,Ltd.Wafangdian Jinbei Bearing Manufacturing Co.,Ltd.Diamond MemberAudited SupplierSecured TradingLiaoning, ChinaManufacturer/Factory & Trading CompanyISO9001:2015Enjoy trading protection from Made-in-China.comView larger video & image","Wafangdian Jinbei Bearing Manufacturing Co.,Ltd.",https://zwlxjbearings.en.made-in-china.com,,,"Post a Sourcing Request Now 











Product Group","Liaoning, China","518, Shuiguo Street, Wafangdian City",,2025-08-15T12:57:21.885851,
