keyword,title,listing_url,item_number,sku,price,currency,min_order_quantity,max_order_quantity,description,seller_name,seller_profile_url,seller_rating,seller_total_reviews,seller_business_name,seller_country,seller_address,seller_email,scraped_at,last_updated
hair dryer,High Speed 110000 Rpm Brushless Negative IonHairDryer,https://bidisco.en.made-in-china.com/product/YxVrUdDObecp/China-High-Speed-110000-Rpm-Brushless-Negative-Ion-Hair-Dryer.html,,F8113,29.3,USD,500,,"High Speed 110000 Rpm Brushless Negative IonHairDryerUS$ 29.3-35/ Piece500 Pieces(MOQ)Dongguan Bidisco Electric CO., LTDDongguan Bidisco Electric CO., LTDDiamond MemberAudited SupplierSecured TradingGuangdong, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Delivery""Fast Delivery","Dongguan Bidisco Electric CO., LTD",https://bidisco.en.made-in-china.com,5.0,5.0,Dongguan Bidisco Electric Co.,"Guangdong, China","NO.297 JIANGNAN ROAD, QISHI TOWN, DONGGUAN CITY",,2025-08-13T20:39:19.425849,
hair dryer,2024 Hot Selling Ionic Professional Salon LED Display ScreenHairBlowerDryerBLDC 2000W High Power 3 in 1 One StepHairDryer,https://huipuhairdryer.en.made-in-china.com/product/qAFrWZdlfLVJ/China-2024-Hot-Selling-Ionic-Professional-Salon-LED-Display-Screen-Hair-Blower-Dryer-BLDC-2000W-High-Power-3-in-1-One-Step-Hair-Dryer.html,8516310000,SG-01,37.0,USD,500,,"2024 Hot Selling Ionic Professional Salon LED Display ScreenHairBlowerDryerBLDC 2000W High Power 3 in 1 One StepHairDryerUS$ 37-38.5/ pieces500 pieces(MOQ)Wenzhou Huipu Electrical Appliance Co., Ltd.Wenzhou Huipu Electrical Appliance Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""On-time Delivery""On-time Delivery","Wenzhou Huipu Electrical Appliance Co., Ltd.",https://huipuhairdryer.en.made-in-china.com,5.0,5.0,Wenzhou Huipu Electric Co.,"Zhejiang, China","Wenzhou, Zhejiang, China",,2025-08-13T20:39:23.352176,
hair dryer,Salon High Speed Professional Anion LeaflessHairDryerwith Anti-Frizz Features Warranty,https://shanghaijinglang.en.made-in-china.com/product/LGjYEkMoYIhp/China-Salon-High-Speed-Professional-Anion-Leafless-Hair-Dryer-with-Anti-Frizz-Features-Warranty.html,8518300000,HD002,15.0,USD,1000,,"Salon High Speed Professional Anion LeaflessHairDryerwith Anti-Frizz Features WarrantyUS$ 15-22/ Piece1000 Pieces(MOQ)Jinglang Electric Appliances (Shanghai) Co., Ltd.Jinglang Electric Appliances (Shanghai) Co., Ltd.Diamond MemberAudited SupplierSecured TradingShanghai, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Dispatch""Fast Dispatch","Jinglang Electric Appliances (Shanghai) Co., Ltd.",https://shanghaijinglang.en.made-in-china.com,5.0,5.0,Our company,"Shanghai, China","No. 1108, Rongmei Road, Songjiang University Town",,2025-08-13T20:39:28.467075,
hair dryer,FHairDryerSupersonicHairCare Salon Equipment HD17 Home Appliance,https://szjiejiaxun.en.made-in-china.com/product/IRCUieXbZYVP/China-F-Hair-Dryer-Supersonic-Hair-Care-Salon-Equipment-HD17-Home-Appliance.html,8516310000,HD17,122.0,USD,1,,"FHairDryerSupersonicHairCare Salon Equipment HD17 Home ApplianceUS$ 122-136/ Piece1 Piece(MOQ)Shenzhen Jiejiaxun Technology Co., Ltd.Shenzhen Jiejiaxun Technology Co., Ltd.Diamond MemberGuangdong, ChinaView larger video & image","Shenzhen Jiejiaxun Technology Co., Ltd.",https://szjiejiaxun.en.made-in-china.com,,,"Post Sourcing Request











                                    Shenzhen Jiejiaxun Technology","Guangdong, China","307, Building 2, Huayun Mansion",,2025-08-13T20:39:32.179913,
hair dryer,Source Factoryhigh Speed 110000rpm High Speed Best HouseholdHairPattern Blow Dryer5 In1 Hot Air Brush Comb BlowDryerBrushhair Stylerfactory New Design BLDC,https://baiyisen.en.made-in-china.com/product/LtnRcvrVIJpB/China-Source-Factoryhigh-Speed-110000rpm-High-Speed-Best-Household-Hair-Pattern-Blow-Dryer5-In1-Hot-Air-Brush-Comb-Blow-Dryer-Brushhair-Stylerfactory-New-Design-BLDC.html,8516310000,802Hair,27.8,USD,1000,,"CE certifiedvalid since 2024-10-24(contact issuer for current status)Source Factoryhigh Speed 110000rpm High Speed Best HouseholdHairPattern Blow Dryer5 In1 Hot Air Brush Comb BlowDryerBrushhair Stylerfactory New Design BLDCUS$ 27.8-29.8/ Piece1000 Pieces(MOQ)Shenzhen Baiyisen Health Technology Co., Ltd.Shenzhen Baiyisen Health Technology Co., Ltd.Diamond MemberAudited SupplierSecured TradingGuangdong, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","Shenzhen Baiyisen Health Technology Co., Ltd.",https://baiyisen.en.made-in-china.com,,,Leading Global,"Guangdong, China","Shenzhen, Guangdong, China",,2025-08-13T20:39:35.586485,
hair dryer,High Speed Constant Temperature Negative IonHairDryerProfessional Hammer Electric BlowerDryer,https://huipuhairdryer.en.made-in-china.com/product/EADYOxfTBHkQ/China-High-Speed-Constant-Temperature-Negative-Ion-Hair-Dryer-Professional-Hammer-Electric-Blower-Dryer.html,8516310000,intelligent,21.9,USD,50,,"High Speed Constant Temperature Negative IonHairDryerProfessional Hammer Electric BlowerDryerUS$ 21.9-25/ Piece50 Pieces(MOQ)Wenzhou Huipu Electrical Appliance Co., Ltd.Wenzhou Huipu Electrical Appliance Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""On-time Delivery""On-time Delivery","Wenzhou Huipu Electrical Appliance Co., Ltd.",https://huipuhairdryer.en.made-in-china.com,5.0,5.0,Wenzhou Huipu Electric Co.,"Zhejiang, China","Wenzhou, Zhejiang, China",,2025-08-13T20:39:39.963232,
hair dryer,High Quality Professional Drayer DC MotorHairBlowDryer2000W Drayer BlowDryers,https://reputable-trading.en.made-in-china.com/product/MTRrptxEBukW/China-High-Quality-Professional-Drayer-DC-Motor-Hair-Blow-Dryer-2000W-Drayer-Blow-Dryers.html,6505002000,SD-820,7.86,USD,500,,"High Quality Professional Drayer DC MotorHairBlowDryer2000W Drayer BlowDryersUS$ 7.86-9.86/ Piece500 Pieces(MOQ)Yiwu Reputable Trade Co., Ltd.Yiwu Reputable Trade Co., Ltd.Diamond MemberZhejiang, ChinaTrading CompanyView larger video & image","Yiwu Reputable Trade Co., Ltd.",https://reputable-trading.en.made-in-china.com,,,Yiwu Reputable Trade Co.,Province China,"Room 305, Unit 3, Building 36",,2025-08-13T20:39:48.030152,
hair dryer,Fast DryingHairCare Dsn HD15HairDryerHome Appliance Negative IonsDryer,https://himtop.en.made-in-china.com/product/pdjAniDyaHfx/China-Fast-Drying-Hair-Care-Dsn-HD15-Hair-Dryer-Home-Appliance-Negative-Ions-Dryer.html,8516310000,HD08,55.0,USD,1,,"Fast DryingHairCare Dsn HD15HairDryerHome Appliance Negative IonsDryerUS$ 55-65/ Piece1 Piece(MOQ)Shenzhen Himtop Technology Co., Ltd.Shenzhen Himtop Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.5)""Speedy Service""Speedy Service","Shenzhen Himtop Technology Co., Ltd.",https://himtop.en.made-in-china.com,4.5,4.0,Bantian International,"Guangdong, China","18th Floor, Block a, Bantian International Center",,2025-08-13T20:39:52.649195,
hair dryer,"Curling Iron for Effortless Long-Lasting Curls 5-in-1 Curling IronHairDryerSet 110, 000 Rpm Silent Brushless Motor",https://baiyisen.en.made-in-china.com/product/NGAUsdnxIErz/China-Curling-Iron-for-Effortless-Long-Lasting-Curls-5-in-1-Curling-Iron-Hair-Dryer-Set-110-000-Rpm-Silent-Brushless-Motor.html,8516310000,868High-power,30.0,USD,1000,,"Curling Iron for Effortless Long-Lasting Curls 5-in-1 Curling IronHairDryerSet 110, 000 Rpm Silent Brushless MotorUS$ 30-39/ Piece1000 Pieces(MOQ)Shenzhen Baiyisen Health Technology Co., Ltd.Shenzhen Baiyisen Health Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image","Shenzhen Baiyisen Health Technology Co., Ltd.",https://baiyisen.en.made-in-china.com,,,Leading Global,"Guangdong, China","Shenzhen, Guangdong, China",,2025-08-13T20:39:57.068161,
hair dryer,New-Style Fashionable 2023 Updated Diffuser 1800W Women Curly IonicHairDryer,https://goodseller-household.en.made-in-china.com/product/KEDpyGSLVxRA/China-New-Style-Fashionable-2023-Updated-Diffuser-1800W-Women-Curly-Ionic-Hair-Dryer.html,1568732547,wxd-0244,10.0,USD,95,,"New-Style Fashionable 2023 Updated Diffuser 1800W Women Curly IonicHairDryerUS$ 10-10.5/ Piece95 Pieces(MOQ)Good Seller Co., LtdGood Seller Co., LtdDiamond MemberAudited SupplierZhejiang, ChinaTrading CompanyView larger video & image5(5.0)""On-time Delivery""On-time Delivery","Good Seller Co., Ltd",https://goodseller-household.en.made-in-china.com,5.0,5.0,Our company,"Zhejiang, China","Floor 5, No. 113 Qiushi Road, Beiyuan",,2025-08-13T20:40:01.570245,
hair dryer,Wholesale Adjustable Hot Cold Air Profession Hairdryer 2000W High Power Salon Negative Ionic Far Infrared TherapyHairDryer,https://huipuhairdryer.en.made-in-china.com/product/uakrzMOKAHWb/China-Wholesale-Adjustable-Hot-Cold-Air-Profession-Hairdryer-2000W-High-Power-Salon-Negative-Ionic-Far-Infrared-Therapy-Hair-Dryer.html,,SG08,19.0,USD,1,,"Wholesale Adjustable Hot Cold Air Profession Hairdryer 2000W High Power Salon Negative Ionic Far Infrared TherapyHairDryerUS$ 19-20/ pieces1 pieces(MOQ)Wenzhou Huipu Electrical Appliance Co., Ltd.Wenzhou Huipu Electrical Appliance Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Delivery""Fast Delivery","Wenzhou Huipu Electrical Appliance Co., Ltd.",https://huipuhairdryer.en.made-in-china.com,5.0,5.0,Wenzhou Huipu Electric Co.,"Zhejiang, China","Wenzhou, Zhejiang, China",,2025-08-13T20:40:04.984081,
hair dryer,Lightweight Build 1600W Motor Cool Shot Function Negative Ion TechnologyHairDryer,https://cy-electronic.en.made-in-china.com/product/BmdRbXzcLFph/China-Lightweight-Build-1600W-Motor-Cool-Shot-Function-Negative-Ion-Technology-Hair-Dryer.html,,HD-5,36.0,USD,1,,"Lightweight Build 1600W Motor Cool Shot Function Negative Ion TechnologyHairDryerUS$ 36-42/ Piece1 Piece(MOQ)Chaozhou Chengying Technology Co., LtdChaozhou Chengying Technology Co., LtdDiamond MemberAudited SupplierSecured TradingGuangdong, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(4.6)""On-time Delivery""On-time Delivery","Chaozhou Chengying Technology Co., Ltd",https://cy-electronic.en.made-in-china.com,4.6,4.0,Chaozhou Chengying Technology Co.,"Guangdong, China","No. 17, Building C, Chaoshan Commercial Plaza",,2025-08-13T20:40:15.279159,
hair dryer,High Quality Household High Speed Constant Temperature AnionHairDryer,https://shanghaijinglang.en.made-in-china.com/product/otyUFxVuhDWp/China-High-Quality-Household-High-Speed-Constant-Temperature-Anion-Hair-Dryer.html,8510100000,HD001,20.0,USD,800,,"High Quality Household High Speed Constant Temperature AnionHairDryerUS$ 20-30/ Piece800 Pieces(MOQ)Jinglang Electric Appliances (Shanghai) Co., Ltd.Jinglang Electric Appliances (Shanghai) Co., Ltd.Diamond MemberAudited SupplierSecured TradingShanghai, ChinaEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Delivery""Fast Delivery","Jinglang Electric Appliances (Shanghai) Co., Ltd.",https://shanghaijinglang.en.made-in-china.com,5.0,5.0,Our company,"Shanghai, China","No. 1108, Rongmei Road, Songjiang University Town",,2025-08-13T20:40:18.394286,
hair dryer,OEM Customized 1200W Professional Electric Ionic BlowHairDryer,https://bidisco.en.made-in-china.com/product/gwHfLGSyEshu/China-OEM-Customized-1200W-Professional-Electric-Ionic-Blow-Hair-Dryer.html,,F2713,12.36,USD,300,,"OEM Customized 1200W Professional Electric Ionic BlowHairDryerUS$ 12.36-12.7/ Piece300 Pieces(MOQ)Dongguan Bidisco Electric CO., LTDDongguan Bidisco Electric CO., LTDDiamond MemberAudited SupplierSecured TradingGuangdong, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""Fast Dispatch""Fast Dispatch","Dongguan Bidisco Electric CO., LTD",https://bidisco.en.made-in-china.com,5.0,5.0,Dongguan Bidisco Electric Co.,"Guangdong, China","NO.297 JIANGNAN ROAD, QISHI TOWN, DONGGUAN CITY",,2025-08-13T20:40:21.700770,
hair dryer,Custom OEM/ODM Cross-BorderHairDryerwith Brushless Motor - High-SpeedHairProtection Professional BlowDryer,https://muselect.en.made-in-china.com/product/LpARYUBosTWK/China-Custom-OEM-ODM-Cross-Border-Hair-Dryer-with-Brushless-Motor-High-Speed-Hair-Protection-Professional-Blow-Dryer.html,,MU250606,28.75,USD,1000,,"Custom OEM/ODM Cross-BorderHairDryerwith Brushless Motor - High-SpeedHairProtection Professional BlowDryerUS$ 28.75/ Piece1000 Pieces(MOQ)Market Union Co. Ltd.Market Union Co. Ltd.Diamond MemberAudited SupplierZhejiang, ChinaTrading CompanyView larger video & image",Market Union Co. Ltd.,https://muselect.en.made-in-china.com,,,Market Union Group has become one of the largest group,"Zhejiang, China","8F, Building B16 (West Area), No. 2560",,2025-08-13T20:40:27.503403,
hair dryer,High-Speed SalonHairDryerwith Lonic Feature and Concentrator Nozzle,https://rongheglobal.en.made-in-china.com/product/BaQpYorxRGUZ/China-High-Speed-Salon-Hair-Dryer-with-Lonic-Feature-and-Concentrator-Nozzle.html,8516310000,SR003,12.0,USD,1000,,"High-Speed SalonHairDryerwith Lonic Feature and Concentrator NozzleUS$ 12/ pieces1000 pieces(MOQ)Zhejiang Ronghe Industrial Co., Ltd.Zhejiang Ronghe Industrial Co., Ltd.Gold MemberAudited SupplierZhejiang, ChinaManufacturer/Factory & Trading CompanyISO9001:2015View larger video & image","Zhejiang Ronghe Industrial Co., Ltd.",https://rongheglobal.en.made-in-china.com,,,"Post a Sourcing Request Now 











Product Group","Zhejiang, China","No. 368 Chongde Street, Lingxia Town, Jindong District",,2025-08-13T20:40:31.332652,
hair dryer,2025 Factory New Model Straightener Curler Hot Air Brush BlowDryerand 1300W High SpeedHairDryerBrush,https://baiyisen.en.made-in-china.com/product/QTEruWCyTnYR/China-2025-Factory-New-Model-Straightener-Curler-Hot-Air-Brush-Blow-Dryer-and-1300W-High-Speed-Hair-Dryer-Brush.html,8516310000,868High-power,30.0,USD,1000,,"2025 Factory New Model Straightener Curler Hot Air Brush BlowDryerand 1300W High SpeedHairDryerBrushUS$ 30-39/ Piece1000 Pieces(MOQ)Shenzhen Baiyisen Health Technology Co., Ltd.Shenzhen Baiyisen Health Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image","Shenzhen Baiyisen Health Technology Co., Ltd.",https://baiyisen.en.made-in-china.com,,,Leading Global,"Guangdong, China","Shenzhen, Guangdong, China",,2025-08-13T20:40:35.658747,
hair dryer,Home Blue Negative IonHairSalon High PowerHairDryer,https://mktslkt-a.en.made-in-china.com/product/WtqpkscOwNVS/China-Home-Blue-Negative-Ion-Hair-Salon-High-Power-Hair-Dryer.html,9615900000,JD027,4.0,USD,1000,,"Home Blue Negative IonHairSalon High PowerHairDryerUS$ 4-4.6/ Piece1000 Pieces(MOQ)Market Union Co., Ltd.Market Union Co., Ltd.Diamond MemberAudited SupplierZhejiang, ChinaTrading CompanyView larger video & image5(5.0)""Fast Dispatch""Fast Dispatch","Market Union Co., Ltd.",https://mktslkt-a.en.made-in-china.com,5.0,5.0,MU Group,"Zhejiang, China","12F, Building B10 (East Village), No. 2560",,2025-08-13T20:40:40.124709,
hair dryer,Customizable Ionic Light 3-Shift ProfessionalHairDryerHot,https://3c5d389ced10cf96.en.made-in-china.com/product/ITlYKtLAFfhn/China-Customizable-Ionic-Light-3-Shift-Professional-Hair-Dryer-Hot.html,,Phantom,5.89,USD,200,,"Customizable Ionic Light 3-Shift ProfessionalHairDryerHotUS$ 5.89-7.26/ Piece200 Pieces(MOQ)Guangzhou Xinyang Electric Appliance Co., Ltd.Guangzhou Xinyang Electric Appliance Co., Ltd.Gold MemberAudited SupplierSecured TradingGuangdong, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image5(5.0)""On-time Delivery""On-time Delivery","Guangzhou Xinyang Electric Appliance Co., Ltd.",https://3c5d389ced10cf96.en.made-in-china.com,5.0,5.0,"Post a Sourcing Request Now 











Product Group","Guangdong, China","Dragon Returns to The Street, Guangzhou, Guangdong",,2025-08-13T20:40:44.611281,
hair dryer,Electrical Appliance HouseholdHairDryerWall-MountedHairDryer,https://wzhuipu.en.made-in-china.com/product/nsgxALUPvzVF/China-Electrical-Appliance-Household-Hair-Dryer-Wall-Mounted-Hair-Dryer.html,8516310000,RCY-67600B,10.0,USD,1000,,"Electrical Appliance HouseholdHairDryerWall-MountedHairDryerUS$ 10/ Piece1000 Pieces(MOQ)Wenzhou Huipu Electrical Appliance Co., Ltd.Wenzhou Huipu Electrical Appliance Co., Ltd.Gold MemberAudited SupplierZhejiang, ChinaManufacturer/Factory & Trading CompanyView larger video & image","Wenzhou Huipu Electrical Appliance Co., Ltd.",https://wzhuipu.en.made-in-china.com,,,"Post Sourcing Request
















                                    Wenzhou Huipu Electric","Zhejiang, China","Light Industry District of Lucheng, Wenzhou, Zhejiang",,2025-08-13T20:40:49.079739,
