keyword,title,listing_url,item_number,sku,price,currency,min_order_quantity,max_order_quantity,description,seller_name,seller_profile_url,seller_rating,seller_total_reviews,seller_business_name,seller_country,seller_address,seller_email,scraped_at,last_updated
phone,Unlocked Android Smartphone Pixel 9A Ai Photo Editing and Powerful Security,https://js-yunzhisheng.en.made-in-china.com/product/sOYGmNhofBTM/China-Unlocked-Android-Smartphone-Pixel-9A-Ai-Photo-Editing-and-Powerful-Security.html,,Pixel,199.0,USD,5,,"Unlocked Android Smartphone Pixel 9A Ai Photo Editing and Powerful SecurityUS$ 199/ Piece5 Pieces(MOQ)Danyang Yunzhisheng Trading Co., LtdDanyang Yunzhisheng Trading Co., LtdDiamond MemberAudited SupplierJiangsu, ChinaView larger video & image5(5.0)""Excellent Service""Excellent Service","Danyang Yunzhisheng Trading Co., Ltd",https://js-yunzhisheng.en.made-in-china.com,5.0,5.0,Focus Technology,"Jiangsu, China","Room 108, Building 2, Yuhexian",,2025-08-14T12:17:21.260648,
phone,Wholesale Original Used MobilePhone6plus 7plus 8plus Smartphone All Best Quality Cheap Unlocked a++ Grade Refurbished Original SmartPhones,https://szananda.en.made-in-china.com/product/HONAIbyjlkar/China-Wholesale-Original-Used-Mobile-Phone-6plus-7plus-8plus-Smartphone-All-Best-Quality-Cheap-Unlocked-a-Grade-Refurbished-Original-Smart-Phones.html,8523511000,Phone,39.0,USD,2,,"Wholesale Original Used MobilePhone6plus 7plus 8plus Smartphone All Best Quality Cheap Unlocked a++ Grade Refurbished Original SmartPhonesUS$ 39-49/ Piece2 Pieces(MOQ)Ananda International Industrial LimitedAnanda International Industrial LimitedDiamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.1)""Fast Delivery""Fast Delivery",Ananda International Industrial Limited,https://szananda.en.made-in-china.com,4.1,4.0,Ananda International Industrial Limited,"GuangDong,China","No. 2, 3rd Floor, Yuhua Building",,2025-08-14T12:17:24.296933,
phone,Original 1: 1 High-Performance S24 S25 S26 Ultra 16GB+1tb 5g Dual SIM Smart MobilePhone,https://cy-electronic.en.made-in-china.com/product/LmXYtrcovjpA/China-Original-1-1-High-Performance-S24-S25-S26-Ultra-16GB-1tb-5g-Dual-SIM-Smart-Mobile-Phone.html,8517130000,S24,45.0,USD,1,,"Original 1: 1 High-Performance S24 S25 S26 Ultra 16GB+1tb 5g Dual SIM Smart MobilePhoneUS$ 45-99/ Piece1 Piece(MOQ)Chaozhou Chengying Technology Co., LtdChaozhou Chengying Technology Co., LtdDiamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.6)""On-time Delivery""On-time Delivery","Chaozhou Chengying Technology Co., Ltd",https://cy-electronic.en.made-in-china.com,4.6,4.0,Chaozhou Chengying Technology Co.,"Guangdong, China","No. 17, Building C, Chaoshan Commercial Plaza",,2025-08-14T12:17:27.283511,
phone,Factory Direct High Quality 5g FashionPhone16 PRO Max 120Hz 6.9-Inch Wi Fi 7 2868 X 1320 Resolution Hexa Core MobilePhonesDf90,https://chenhao8888.en.made-in-china.com/product/FQVYlwrAgSUR/China-Factory-Direct-High-Quality-5g-Fashion-Phone-16-PRO-Max-120Hz-6-9-Inch-Wi-Fi-7-2868-X-1320-Resolution-Hexa-Core-Mobile-Phones-Df90.html,,Smart,20.0,USD,1,,"Factory Direct High Quality 5g FashionPhone16 PRO Max 120Hz 6.9-Inch Wi Fi 7 2868 X 1320 Resolution Hexa Core MobilePhonesDf90US$ 20-50/ Piece1 Piece(MOQ)Guangzhou Chenhao Trading Co., Ltd.Guangzhou Chenhao Trading Co., Ltd.Diamond MemberGuangdong, ChinaView larger video & image5(4.4)""On-time Delivery""On-time Delivery","Guangzhou Chenhao Trading Co., Ltd.",https://chenhao8888.en.made-in-china.com,4.4,4.0,"Post Sourcing Request











                                    Guangzhou Chenhao Trading Co.","Guangdong, China","Room D46, 208, No. 1933 Huaguan Road",,2025-08-14T12:17:31.220714,
phone,Global 4G Version 8GB RAM 128g ROM Industrial Smart MobilePhoneIP68 & IP69K LTE & GSM Customizable Ptt & Sos Button,https://szconnectech.en.made-in-china.com/product/NFifLySOphAd/China-Global-4G-Version-8GB-RAM-128g-ROM-Industrial-Smart-Mobile-Phone-IP68-IP69K-LTE-GSM-Customizable-Ptt-Sos-Button.html?ads_tp=&ads_id=iNpAYSguglDV,8517130000,W999,183.4,USD,10,,"Global 4G Version 8GB RAM 128g ROM Industrial Smart MobilePhoneIP68 & IP69K LTE & GSM Customizable Ptt & Sos ButtonUS$ 183.4-198.3/ Piece10 Pieces(MOQ)Shenzhen Connectech Technology Co., Ltd.Shenzhen Connectech Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.9)""Fast Delivery""Fast Delivery","Shenzhen Connectech Technology Co., Ltd.",https://szconnectech.en.made-in-china.com?ads_tp=&ads_id=iNpAYSguglDV,4.9,4.0,Shenzhen Connectech Technology Co.,"Shenzhen, China","8th Floor, Building 4, Block a",,2025-08-14T12:17:36.955134,
phone,China Manufacturer Wholesale OEM ODM S25 Ultra Black 4G 5g Network Wireless Charging Portrait Mode HD Camera RuggedPhone,https://5gandroidphone.en.made-in-china.com/product/HrxYgufCjmhn/China-China-Manufacturer-Wholesale-OEM-ODM-S25-Ultra-Black-4G-5g-Network-Wireless-Charging-Portrait-Mode-HD-Camera-Rugged-Phone.html,,S25,51.0,USD,1,,"China Manufacturer Wholesale OEM ODM S25 Ultra Black 4G 5g Network Wireless Charging Portrait Mode HD Camera RuggedPhoneUS$ 51-55/ Piece1 Piece(MOQ)Shenzhen Chuangxinding Technology Co., Ltd.Shenzhen Chuangxinding Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaTrading CompanyView larger video & image5(4.8)""Fast Delivery""Fast Delivery","Shenzhen Chuangxinding Technology Co., Ltd.",https://5gandroidphone.en.made-in-china.com,4.8,4.0,Shenzhen Chuangxinding Technology Co.,"Guangdong, China","Shenzhen, Guangdong, China",,2025-08-14T12:17:40.958313,
phone,Wholesale Original Used MobilePhone5g Smartphone Android CellPhonesMi Red Mi 13c,https://szananda.en.made-in-china.com/product/FdnACEZTgVax/China-Wholesale-Original-Used-Mobile-Phone-5g-Smartphone-Android-Cell-Phones-Mi-Red-Mi-13c.html,,13C,64.0,USD,2,,"Wholesale Original Used MobilePhone5g Smartphone Android CellPhonesMi Red Mi 13cUS$ 64-79/ Piece2 Pieces(MOQ)Ananda International Industrial LimitedAnanda International Industrial LimitedDiamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.1)""Fast Dispatch""Fast Dispatch",Ananda International Industrial Limited,https://szananda.en.made-in-china.com,4.1,4.0,Ananda International Industrial Limited,"GuangDong,China","No. 2, 3rd Floor, Yuhua Building",,2025-08-14T12:17:55.661775,
phone,2g Dual SIM Card FeaturePhoneBasic Simple GSM Keypad 2000mAh BatteryPhoneS18,https://mcsltrading.en.made-in-china.com/product/LJPpejvCrNYX/China-2g-Dual-SIM-Card-Feature-Phone-Basic-Simple-GSM-Keypad-2000mAh-Battery-Phone-S18.html,,S18,4.55,USD,2000,,"2g Dual SIM Card FeaturePhoneBasic Simple GSM Keypad 2000mAh BatteryPhoneS18US$ 4.55-4.7/ Piece2000 Pieces(MOQ)Shenzhen Mingchuang Shenlian Technology Trading Co., Ltd.Shenzhen Mingchuang Shenlian Technology Trading Co., Ltd.Gold MemberGuangdong, ChinaView larger video & image5(5.0)""Reliable Supplier""Reliable Supplier","Shenzhen Mingchuang Shenlian Technology Trading Co., Ltd.",https://mcsltrading.en.made-in-china.com,5.0,5.0,Yiqing Group,"Guangdong, China","Room 2303, Building 2a, Lingxiang Huafu",,2025-08-14T12:18:09.062054,
phone,Waterproof Android Rugged Smartphone 64GB IP68 4G NFC with Fingerprint Explosion Proof MobilePhoneUniwa W888,https://szconnectech.en.made-in-china.com/product/unWYlPEbhdhs/China-Waterproof-Android-Rugged-Smartphone-64GB-IP68-4G-NFC-with-Fingerprint-Explosion-Proof-Mobile-Phone-Uniwa-W888.html?ads_tp=&ads_id=iNpAYSguglDV,,UNIWA,149.0,USD,100,,"Waterproof Android Rugged Smartphone 64GB IP68 4G NFC with Fingerprint Explosion Proof MobilePhoneUniwa W888US$ 149-168/ Piece100 Pieces(MOQ)Shenzhen Connectech Technology Co., Ltd.Shenzhen Connectech Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.9)""Fast Dispatch""Fast Dispatch","Shenzhen Connectech Technology Co., Ltd.",https://szconnectech.en.made-in-china.com?ads_tp=&ads_id=iNpAYSguglDV,4.9,4.0,Shenzhen Connectech Technology Co.,"Shenzhen, China","8th Floor, Building 4, Block a",,2025-08-14T12:18:14.434158,
phone,Low Price Original Mini Feature CellPhoneCall 1.77 Inch Small Screen Very Slim 4G LTE Feature MobilePhonewith Type-C Charge,https://vitekfactory.en.made-in-china.com/product/OaupMLPCAHhX/China-Low-Price-Original-Mini-Feature-Cell-Phone-Call-1-77-Inch-Small-Screen-Very-Slim-4G-LTE-Feature-Mobile-Phone-with-Type-C-Charge.html,,VK-F1728X,9.75,USD,5000,,"Low Price Original Mini Feature CellPhoneCall 1.77 Inch Small Screen Very Slim 4G LTE Feature MobilePhonewith Type-C ChargeUS$ 9.75/ Piece5000 Pieces(MOQ)Shenzhen Vitek Electronics Co., Ltd.Shenzhen Vitek Electronics Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.5)""On-time Delivery""On-time Delivery","Shenzhen Vitek Electronics Co., Ltd.",https://vitekfactory.en.made-in-china.com,4.5,4.0,Shenzhen Vitek Electronics Co.,"Guangdong, China","801~805, Jiangnan Building, Yongxiang Road",,2025-08-14T12:18:18.437034,
phone,Wholesale 7.3 Inch 8GB+256GB I 14 PRO Max MobilePhoneCustomizedPhone,https://5gandroidphone.en.made-in-china.com/product/mpnRIHBUmxVl/China-Wholesale-7-3-Inch-8GB-256GB-I-14-PRO-Max-Mobile-Phone-Customized-Phone.html,,IP68,75.0,USD,1,,"Wholesale 7.3 Inch 8GB+256GB I 14 PRO Max MobilePhoneCustomizedPhoneUS$ 75-86/ Piece1 Piece(MOQ)Shenzhen Chuangxinding Technology Co., Ltd.Shenzhen Chuangxinding Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaTrading CompanyView larger video & image5(4.8)""Fast Delivery""Fast Delivery","Shenzhen Chuangxinding Technology Co., Ltd.",https://5gandroidphone.en.made-in-china.com,4.8,4.0,Shenzhen Chuangxinding Technology Co.,"Guangdong, China","Shenzhen, Guangdong, China",,2025-08-14T12:18:27.503881,
phone,Hot Sale Original MobilePhonesfor 14c 6.88 Inches RAM8 256GB CellPhone,https://qdaten.en.made-in-china.com/product/pAbYIHKPaqhf/China-Hot-Sale-Original-Mobile-Phones-for-14c-6-88-Inches-RAM8-256GB-Cell-Phone.html,8471604000,For,101.0,USD,10,,"Hot Sale Original MobilePhonesfor 14c 6.88 Inches RAM8 256GB CellPhoneUS$ 101-107/ Piece10 Pieces(MOQ)Shenzhen Qdaten Electronics Co., LtdShenzhen Qdaten Electronics Co., LtdGold MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.6)""Fast Delivery""Fast Delivery","Shenzhen Qdaten Electronics Co., Ltd",https://qdaten.en.made-in-china.com,4.6,4.0,Focus Technology,"Guangdong, China","701, Building 63, Shayuanpu",,2025-08-14T12:18:31.522546,
phone,Factory Price New Design SmartPhoneS24ultra 3+64 6+128 8+256 12+512GBPhoneReady Stock,https://phone-china.en.made-in-china.com/product/UfdrNRXOALWz/China-Factory-Price-New-Design-Smart-Phone-S24ultra-3-64-6-128-8-256-12-512GB-Phone-Ready-Stock.html,8517130000,S24ultra,63.0,USD,1,,"Factory Price New Design SmartPhoneS24ultra 3+64 6+128 8+256 12+512GBPhoneReady StockUS$ 63/ Piece1 Piece(MOQ)Shenzhen Viqee Technology Co., Ltd.Shenzhen Viqee Technology Co., Ltd.Gold MemberAudited SupplierGuangdong, ChinaManufacturer/Factory & Trading CompanyView larger video & image5(4.2)""On-time Delivery""On-time Delivery","Shenzhen Viqee Technology Co., Ltd.",https://phone-china.en.made-in-china.com,4.2,4.0,"Post Sourcing Request
















                                    Shenzhen Viqee Technology","Guangdong, China","Floor 4, Building 7, Hongye Industrial Park",,2025-08-14T12:18:38.447396,
phone,High Configuration S25 Ultra 16+1tb Global 5g Android Smartphone CellPhoneS24 S25 Unlocked Gaming Smart MobilePhones,https://dg-hingxin.en.made-in-china.com/product/CaRYxhVoYMWU/China-High-Configuration-S25-Ultra-16-1tb-Global-5g-Android-Smartphone-Cell-Phone-S24-S25-Unlocked-Gaming-Smart-Mobile-Phones.html,8409919990,AJ1,50.0,USD,1,,"High Configuration S25 Ultra 16+1tb Global 5g Android Smartphone CellPhoneS24 S25 Unlocked Gaming Smart MobilePhonesUS$ 50-56/ Piece1 Piece(MOQ)Dongguan Hongxin Automation Technology Co., Ltd.Dongguan Hongxin Automation Technology Co., Ltd.Gold MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.7)""On-time Delivery""On-time Delivery","Dongguan Hongxin Automation Technology Co., Ltd.",https://dg-hingxin.en.made-in-china.com,4.7,4.0,,"Guangdong, China","Building 3, 88 Jinshan Road, Chashan Town",,2025-08-14T12:18:42.194833,
phone,Wholesale 3.5′ ′ Touch Screen 4G Elder Big Battery Big Button Cellphone Feature Keypad Android CellPhoneswith Sos,https://blueoceanseiko.en.made-in-china.com/product/XmnUzcZSYlrL/China-Wholesale-3-5-prime-prime-Touch-Screen-4G-Elder-Big-Battery-Big-Button-Cellphone-Feature-Keypad-Android-Cell-Phones-with-Sos.html,8517793000,B3501,26.0,USD,5000,,"Wholesale 3.5′ ′ Touch Screen 4G Elder Big Battery Big Button Cellphone Feature Keypad Android CellPhoneswith SosUS$ 26-30/ Piece5000 Pieces(MOQ)Shenzhen Blue Ocean Seiko Technology Co., Ltd.Shenzhen Blue Ocean Seiko Technology Co., Ltd.Gold MemberAudited SupplierGuangdong, ChinaTrading CompanyView larger video & image5(4.6)""Fast Delivery""Fast Delivery","Shenzhen Blue Ocean Seiko Technology Co., Ltd.",https://blueoceanseiko.en.made-in-china.com,,,"Post a Sourcing Request Now 











Product Group","Guangdong, China","210-211, 2nd Floor, No. 2 High-Tech Business Incubator",,2025-08-14T12:18:45.982736,
phone,Oukitel G2 6 Inch Global 4G Android Mobile Outdoor NFC Rugged CellPhone,https://szconnectech.en.made-in-china.com/product/MpZRFLlOZmWJ/China-Oukitel-G2-6-Inch-Global-4G-Android-Mobile-Outdoor-NFC-Rugged-Cell-Phone.html?ads_tp=&ads_id=iNpAYSguglDV,,OUKITEL,74.0,USD,2,,"Oukitel G2 6 Inch Global 4G Android Mobile Outdoor NFC Rugged CellPhoneUS$ 74-85/ Piece2 Pieces(MOQ)Shenzhen Connectech Technology Co., Ltd.Shenzhen Connectech Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.9)""On-time Delivery""On-time Delivery","Shenzhen Connectech Technology Co., Ltd.",https://szconnectech.en.made-in-china.com?ads_tp=&ads_id=iNpAYSguglDV,4.9,4.0,Shenzhen Connectech Technology Co.,"Shenzhen, China","8th Floor, Building 4, Block a",,2025-08-14T12:18:51.621523,
phone,Sunelan S8 Wholesale 1.8 Mini Modern MobilePhoneKeyboard MobilePhone32MB 1000mAh New Small Function MobilePhone,https://mcsltrading.en.made-in-china.com/product/VaPpWqUTCFkw/China-Sunelan-S8-Wholesale-1-8-Mini-Modern-Mobile-Phone-Keyboard-Mobile-Phone-32MB-1000mAh-New-Small-Function-Mobile-Phone.html,,GSM850,3.85,USD,2000,,"Sunelan S8 Wholesale 1.8 Mini Modern MobilePhoneKeyboard MobilePhone32MB 1000mAh New Small Function MobilePhoneUS$ 3.85-3.95/ Piece2000 Pieces(MOQ)Shenzhen Mingchuang Shenlian Technology Trading Co., Ltd.Shenzhen Mingchuang Shenlian Technology Trading Co., Ltd.Gold MemberGuangdong, ChinaView larger video & image5(5.0)""Reliable Supplier""Reliable Supplier","Shenzhen Mingchuang Shenlian Technology Trading Co., Ltd.",https://mcsltrading.en.made-in-china.com,5.0,5.0,Yiqing Group,"Guangdong, China","Room 2303, Building 2a, Lingxiang Huafu",,2025-08-14T12:19:03.499650,
phone,Factory Price New Design Ready Stock I15promax 3+64 6+128 8+256 12+512GB 6.6 Inches 4500mAh SmartPhone,https://phone-china.en.made-in-china.com/product/btZrBsKGLzVo/China-Factory-Price-New-Design-Ready-Stock-I15promax-3-64-6-128-8-256-12-512GB-6-6-Inches-4500mAh-Smart-Phone.html,8517130000,I15,52.0,USD,1,,"Factory Price New Design Ready Stock I15promax 3+64 6+128 8+256 12+512GB 6.6 Inches 4500mAh SmartPhoneUS$ 52/ Piece1 Piece(MOQ)Shenzhen Viqee Technology Co., Ltd.Shenzhen Viqee Technology Co., Ltd.Gold MemberAudited SupplierGuangdong, ChinaManufacturer/Factory & Trading CompanyView larger video & image5(4.2)""Fast Delivery""Fast Delivery","Shenzhen Viqee Technology Co., Ltd.",https://phone-china.en.made-in-china.com,4.2,4.0,"Post Sourcing Request
















                                    Shenzhen Viqee Technology","Guangdong, China","Floor 4, Building 7, Hongye Industrial Park",,2025-08-14T12:19:09.369510,
phone,High Quality MobilePhonefor 14c 6.88 Inches RAM6 128GB Smartphone,https://qdaten.en.made-in-china.com/product/yAqULobDAehl/China-High-Quality-Mobile-Phone-for-14c-6-88-Inches-RAM6-128GB-Smartphone.html,8471604000,For,95.0,USD,10,,"High Quality MobilePhonefor 14c 6.88 Inches RAM6 128GB SmartphoneUS$ 95-100/ Piece10 Pieces(MOQ)Shenzhen Qdaten Electronics Co., LtdShenzhen Qdaten Electronics Co., LtdGold MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.6)""Fast Delivery""Fast Delivery","Shenzhen Qdaten Electronics Co., Ltd",https://qdaten.en.made-in-china.com,4.6,4.0,Focus Technology,"Guangdong, China","701, Building 63, Shayuanpu",,2025-08-14T12:19:12.133799,
